time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
10147.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
10172.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
10197.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
10222.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
10247.0,-17.24,-17.24,-17.24,24.25,24.75,-207.13,0.0
10272.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
10297.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
10322.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10347.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10372.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10397.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10422.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10447.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10472.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10497.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10522.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10547.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
10572.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10597.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10622.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10647.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10672.0,-17.24,-17.14,-17.24,24.75,25.0,-208.25,0.0
10697.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10722.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10747.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10772.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10797.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
10822.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
10847.0,-17.24,-17.24,-17.14,24.75,24.75,-208.25,0.0
10872.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
10897.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
10922.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
10947.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
10972.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
10997.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
11022.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
11047.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
11072.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11097.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11122.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11147.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11172.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11197.0,-17.24,-17.24,-17.24,25.0,25.25,-207.13,0.0
11222.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11247.0,-17.24,-17.24,-17.24,25.0,25.25,-207.13,0.0
11272.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11297.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11322.0,-17.14,-17.24,-17.24,25.0,25.25,-208.25,0.0
11347.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11372.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11397.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11422.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11447.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11472.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11497.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11522.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11547.0,-17.24,-17.24,-17.24,25.0,25.25,-208.25,0.0
11572.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11597.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11622.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11647.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11672.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11697.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11722.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11747.0,-17.24,-17.24,-17.24,24.5,24.75,-208.25,0.0
11772.0,-17.24,-17.24,-17.14,24.5,24.75,-208.25,0.0
