time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
239068.0,-17.24,-17.24,-17.24,25.0,25.0,-208.25,0.0
239093.0,-17.24,-17.24,-17.14,24.5,25.0,-208.25,0.0
239118.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239143.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239168.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239193.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239218.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239243.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239268.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239293.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239318.0,-17.24,-17.24,-17.24,24.5,25.0,-208.25,0.0
239343.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239368.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239393.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239418.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239443.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239468.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239493.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239518.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239543.0,-17.24,-17.14,-17.24,24.75,24.75,-208.25,0.0
239568.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
239593.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239618.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239643.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239668.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239693.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239718.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239743.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239768.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239793.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239818.0,-17.24,-17.24,-17.24,24.75,24.5,-208.25,0.0
239843.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
239868.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
239893.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
239918.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
239943.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
239968.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
239993.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
240018.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
240043.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
240068.0,-17.24,-17.24,-17.24,24.25,24.75,-208.25,0.0
240093.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240118.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240143.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240168.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240193.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240218.0,-17.14,-17.24,-17.24,24.75,25.0,-208.25,0.0
240243.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240268.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240293.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240318.0,-17.24,-17.24,-17.24,24.75,25.0,-208.25,0.0
240343.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
240368.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
240393.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
240418.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
240443.0,-17.24,-17.24,-17.24,24.75,24.75,-208.25,0.0
