time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
210110.0,-0.28,0.09,-0.09,27.25,27.5,-4.48,0.0
210135.0,0.19,-0.19,0.46,27.25,27.5,-3.36,0.0
210160.0,0.0,0.46,-0.28,27.25,27.5,1.12,0.0
210185.0,-0.09,-0.09,-0.28,27.5,27.75,-2.24,0.0
210210.0,-0.09,-0.19,-0.09,27.5,27.75,-4.48,0.0
210235.0,-0.19,-0.09,0.0,27.5,27.75,-4.48,0.0
210260.0,-0.19,-0.19,-0.19,27.5,27.75,-4.48,0.0
210285.0,-0.28,0.09,-0.19,27.5,27.75,-3.36,0.0
210310.0,-0.37,-0.19,-0.19,27.5,27.75,-3.36,0.0
210335.0,0.46,0.37,0.09,27.5,27.75,4.48,0.0
210360.0,0.0,-0.19,-0.19,27.5,27.75,-4.48,0.0
210385.0,-0.09,-0.28,-0.19,27.5,27.75,-4.48,0.0
210410.0,-0.19,-0.09,-0.09,27.5,27.75,-4.48,0.0
210435.0,-0.19,-0.19,0.0,27.25,28.0,-3.36,0.0
210460.0,-0.19,0.0,-0.28,27.25,28.0,-1.12,0.0
210485.0,-0.28,-0.19,-0.28,27.25,28.0,2.24,0.0
210510.0,-0.19,0.09,-0.28,27.25,28.0,-2.24,0.0
210535.0,0.28,-0.19,-0.09,27.25,28.0,-4.48,0.0
210560.0,0.09,-0.09,0.46,27.25,28.0,-3.36,0.0
210585.0,-0.19,-0.09,-0.19,27.25,28.0,-2.24,0.0
210610.0,-0.19,-0.19,-0.19,27.25,28.0,-1.12,0.0
210635.0,-0.28,0.0,-0.09,27.25,28.0,1.12,0.0
210660.0,-0.28,-0.19,0.28,27.25,28.0,0.0,0.0
210685.0,-0.19,0.19,-0.19,27.25,28.0,-3.36,0.0
210710.0,-0.28,-0.19,-0.19,27.25,28.0,-3.36,0.0
210735.0,0.0,0.46,-0.09,27.25,28.0,-3.36,0.0
210760.0,0.0,-0.09,0.09,27.25,28.0,-3.36,0.0
210785.0,-0.09,-0.19,-0.19,27.25,28.0,-2.24,0.0
210810.0,-0.19,-0.09,-0.19,27.25,28.0,-1.12,0.0
210835.0,-0.19,-0.19,-0.09,27.25,28.0,-3.36,0.0
210860.0,-0.19,0.09,0.09,27.25,28.0,-3.36,0.0
210885.0,-0.19,-0.19,-0.28,27.25,28.0,-4.48,0.0
210910.0,0.19,0.28,-0.28,27.25,28.0,-3.36,0.0
210935.0,0.09,-0.09,-0.19,27.5,27.5,-4.48,0.0
210960.0,-0.09,-0.19,-0.09,27.5,27.5,2.24,0.0
210985.0,-0.09,0.0,0.0,27.5,27.5,-3.36,0.0
211010.0,-0.19,-0.09,-0.28,27.5,27.5,-4.48,0.0
211035.0,-0.19,0.0,-0.28,27.5,27.5,3.36,0.0
211060.0,-0.19,-0.19,-0.09,27.5,27.5,0.0,0.0
211085.0,-0.19,0.09,0.56,27.5,27.5,-3.36,0.0
211110.0,0.46,-0.09,-0.19,27.5,27.5,-3.36,0.0
211135.0,-0.09,-0.09,-0.19,27.5,27.5,-3.36,0.0
211160.0,-0.09,-0.09,-0.09,27.5,27.5,-4.48,0.0
211185.0,-0.19,-0.19,0.09,27.5,28.0,-3.36,0.0
211210.0,-0.19,-0.09,-0.19,27.5,28.0,-1.12,0.0
211235.0,-0.28,-0.28,-0.19,27.5,28.0,-2.24,0.0
211260.0,-0.19,0.0,-0.19,27.5,28.0,-3.36,0.0
211285.0,-0.28,-0.19,0.09,27.5,28.0,-3.36,0.0
211310.0,0.37,0.46,-0.28,27.5,28.0,-2.24,0.0
211335.0,0.09,-0.09,-0.28,27.5,28.0,-3.36,0.0
211360.0,-0.09,-0.19,-0.19,27.5,28.0,-4.48,0.0
211385.0,-0.19,0.0,-0.09,27.5,28.0,-4.48,0.0
211410.0,-0.19,-0.19,-0.19,27.5,28.0,0.0,0.0
211435.0,-0.19,0.19,-0.19,27.25,27.75,1.12,0.0
211460.0,-0.28,-0.19,-0.19,27.25,27.75,-4.48,0.0
211485.0,-0.28,0.46,-0.09,27.25,27.75,-2.24,0.0
211510.0,0.09,-0.09,0.65,27.25,27.75,2.24,0.0
211535.0,0.0,-0.19,-0.19,27.25,27.75,-3.36,0.0
211560.0,-0.09,-0.09,-0.19,27.25,27.75,-5.6,0.0
211585.0,-0.28,-0.28,-0.09,27.25,27.75,-2.24,0.0
211610.0,-0.19,0.09,0.0,27.25,27.75,-3.36,0.0
211635.0,-0.19,-0.19,-0.28,27.25,27.75,-4.48,0.0
211660.0,-0.19,0.09,-0.19,27.25,27.75,-4.48,0.0
211685.0,0.0,-0.09,-0.09,27.25,28.0,-4.48,0.0
211710.0,-0.09,-0.19,0.09,27.25,28.0,-2.24,0.0
211735.0,-0.09,-0.19,-0.19,27.25,28.0,1.12,0.0
211760.0,-0.09,-0.19,-0.19,27.25,28.0,-1.12,0.0
211785.0,-0.19,0.0,-0.09,27.25,28.0,-4.48,0.0
211810.0,-0.28,-0.09,0.0,27.25,28.0,-3.36,0.0
211835.0,-0.28,0.0,-0.28,27.25,28.0,-1.12,0.0
211860.0,-0.28,-0.19,-0.19,27.25,28.0,-4.48,0.0
211885.0,0.46,0.28,-0.19,27.25,28.0,-4.48,0.0
211910.0,0.0,0.0,-0.09,27.25,28.0,-3.36,0.0
211935.0,-0.09,-0.28,0.46,27.5,28.0,1.12,0.0
211960.0,-0.09,-0.09,-0.19,27.5,28.0,0.0,0.0
211985.0,-0.19,-0.28,-0.28,27.5,28.0,-2.24,0.0
212010.0,-0.19,0.09,-0.09,27.5,28.0,-4.48,0.0
212035.0,-0.28,-0.19,0.28,27.5,28.0,-1.12,0.0
212060.0,-0.28,0.37,-0.19,27.5,28.0,0.0,0.0
212085.0,0.37,-0.19,-0.28,27.5,28.0,-3.36,0.0
212110.0,0.09,-0.19,-0.19,27.5,28.0,-4.48,0.0
212135.0,-0.19,0.0,0.09,27.5,28.0,0.0,0.0
212160.0,-0.19,-0.19,-0.19,27.5,28.0,-2.24,0.0
212185.0,-0.19,0.0,-0.28,27.5,28.0,-1.12,0.0
212210.0,-0.19,-0.19,-0.09,27.5,28.0,-3.36,0.0
212235.0,-0.28,0.09,0.09,27.5,28.0,-6.72,0.0
212260.0,-0.28,-0.19,-0.19,27.5,28.0,3.36,0.0
212285.0,0.09,-0.19,-0.28,27.5,28.0,-1.12,0.0
212310.0,0.09,-0.09,-0.19,27.5,28.0,0.0,0.0
212335.0,-0.09,-0.19,-0.09,27.5,28.0,-2.24,0.0
212360.0,-0.19,-0.09,0.0,27.5,28.0,-2.24,0.0
212385.0,-0.19,-0.09,-0.28,27.5,28.0,-4.48,0.0
212410.0,-0.19,0.0,-0.09,27.5,28.0,-3.36,0.0
212435.0,-0.28,-0.09,-0.09,27.5,27.75,-3.36,0.0
212460.0,0.09,0.09,0.56,27.5,27.75,-2.24,0.0
212485.0,0.0,-0.09,-0.28,27.5,27.75,-2.24,0.0
212510.0,-0.09,-0.09,-0.19,27.5,27.75,-4.48,0.0
212535.0,-0.19,0.0,-0.09,27.5,27.75,-1.12,0.0
212560.0,-0.19,-0.28,0.09,27.5,27.75,1.12,0.0
212585.0,-0.19,0.09,-0.19,27.5,27.75,-4.48,0.0
212610.0,-0.19,-0.19,-0.28,27.5,27.75,-3.36,0.0
212635.0,-0.19,0.46,-0.19,27.5,27.75,-5.6,0.0
212660.0,0.46,-0.09,0.09,27.5,27.75,-3.36,0.0
212685.0,0.0,-0.28,-0.28,27.25,27.5,-2.24,0.0
212710.0,-0.09,-0.09,-0.28,27.25,27.5,-1.12,0.0
212735.0,0.0,-0.19,-0.19,27.25,27.5,-4.48,0.0
212760.0,-0.19,0.09,-0.09,27.25,27.5,-2.24,0.0
212785.0,-0.19,-0.19,-0.19,27.25,27.5,-4.48,0.0
212810.0,-0.28,0.28,-0.19,27.25,27.5,-1.12,0.0
212835.0,-0.28,-0.09,-0.19,27.25,27.5,-1.12,0.0
212860.0,0.28,-0.28,-0.09,27.25,27.5,-5.6,0.0
212885.0,0.0,-0.09,0.56,27.25,27.5,-4.48,0.0
212910.0,-0.09,-0.19,-0.19,27.25,27.5,-1.12,0.0
212935.0,-0.19,-0.09,-0.19,27.5,28.0,-1.12,0.0
212960.0,-0.19,-0.19,-0.09,27.5,28.0,-2.24,0.0
212985.0,-0.19,0.09,0.09,27.5,28.0,-3.36,0.0
213010.0,-0.28,-0.09,-0.19,27.5,28.0,-4.48,0.0
213035.0,-0.28,0.09,-0.19,27.5,28.0,-3.36,0.0
213060.0,0.0,-0.19,-0.09,27.5,28.0,-3.36,0.0
213085.0,0.0,-0.28,0.09,27.5,28.0,-2.24,0.0
213110.0,-0.09,-0.09,-0.28,27.5,28.0,-3.36,0.0
213135.0,-0.19,-0.09,-0.28,27.5,28.0,0.0,0.0
213160.0,-0.19,0.09,-0.19,27.5,28.0,0.0,0.0
213185.0,-0.28,-0.09,0.09,27.25,28.0,-3.36,0.0
213210.0,-0.28,0.56,-0.19,27.25,28.0,-2.24,0.0
213235.0,0.28,-0.19,-0.19,27.25,28.0,-2.24,0.0
213260.0,0.0,-0.28,-0.19,27.25,28.0,-1.12,0.0
213285.0,-0.09,-0.09,-0.09,27.25,28.0,-3.36,0.0
213310.0,-0.09,-0.19,0.28,27.25,28.0,-3.36,0.0
213335.0,-0.19,0.09,-0.19,27.25,28.0,-1.12,0.0
213360.0,-0.28,-0.09,-0.19,27.25,28.0,-2.24,0.0
213385.0,-0.19,0.28,0.0,27.25,28.0,-2.24,0.0
213410.0,-0.19,-0.28,0.28,27.25,28.0,-2.24,0.0
213435.0,0.46,-0.09,-0.28,27.5,27.25,1.12,0.0
213460.0,0.09,-0.09,-0.19,27.5,27.25,-3.36,0.0
213485.0,-0.19,-0.19,-0.09,27.5,27.25,-1.12,0.0
213510.0,-0.09,-0.09,0.09,27.5,27.25,-3.36,0.0
213535.0,-0.09,-0.19,-0.37,27.5,27.25,-2.24,0.0
213560.0,-0.28,0.09,-0.28,27.5,27.25,2.24,0.0
213585.0,-0.28,-0.09,-0.09,27.5,27.25,-3.36,0.0
213610.0,-0.28,-0.09,0.09,27.5,27.25,-3.36,0.0
213635.0,0.09,-0.19,-0.19,27.5,27.25,1.12,0.0
213660.0,0.0,-0.19,-0.19,27.5,27.25,-3.36,0.0
213685.0,-0.09,-0.09,-0.19,27.5,27.75,-3.36,0.0
213710.0,-0.19,-0.19,0.0,27.5,27.75,0.0,0.0
