time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
444343.0,4.36,4.36,0.09,21.75,22.25,-2.24,0.0
444368.0,4.26,4.26,-0.19,21.75,22.25,-3.36,0.0
444393.0,4.26,4.36,-0.19,21.75,22.25,-2.24,0.0
444418.0,4.26,4.26,-0.19,21.75,22.25,0.0,0.0
444443.0,4.26,4.91,-0.09,21.75,22.25,1.12,0.0
444468.0,4.26,4.36,0.65,21.75,22.25,-2.24,0.0
444493.0,4.82,4.26,-0.19,21.75,22.25,-1.12,0.0
444518.0,4.45,4.36,-0.28,21.75,22.25,-2.24,0.0
444543.0,4.26,4.26,-0.09,21.75,22.25,2.24,0.0
444568.0,4.17,4.36,0.09,21.75,22.25,1.12,0.0
444593.0,4.17,4.26,-0.19,21.75,22.0,-1.12,0.0
444618.0,4.26,4.45,-0.19,21.75,22.0,-2.24,0.0
444643.0,4.45,4.26,-0.09,21.75,22.0,1.12,0.0
444668.0,4.36,5.0,0.19,21.75,22.0,0.0,0.0
444693.0,4.36,4.26,-0.19,21.75,22.0,-3.36,0.0
444718.0,4.17,4.26,-0.28,21.75,22.0,-4.48,0.0
444743.0,4.26,4.26,-0.09,21.75,22.0,-2.24,0.0
444768.0,4.26,4.17,0.0,21.75,22.0,-4.48,0.0
444793.0,4.26,4.36,0.56,21.75,22.0,-2.24,0.0
444818.0,4.54,4.26,-0.19,21.75,22.0,-3.36,0.0
444843.0,4.36,4.36,-0.19,21.5,21.75,0.0,0.0
444868.0,4.26,4.26,-0.09,21.5,21.75,-3.36,0.0
444893.0,4.36,5.0,0.09,21.5,21.75,-1.12,0.0
444918.0,4.17,4.36,-0.19,21.5,21.75,-3.36,0.0
444943.0,4.17,4.26,-0.09,21.5,21.75,-1.12,0.0
444968.0,4.91,4.26,-0.19,21.5,21.75,-2.24,0.0
444993.0,4.45,4.36,0.19,21.5,21.75,-2.24,0.0
445018.0,4.36,4.36,-0.19,21.5,21.75,-2.24,0.0
445043.0,4.26,4.17,-0.19,21.5,21.75,2.24,0.0
445068.0,4.26,4.45,-0.19,21.5,21.75,1.12,0.0
